Width_x,Breadth_y,height_z,Pore_dia,Margin,No_holes_w,No_holes_b,No_holes_h,Shape_no,Porosity,Pore_area,Solid_volume,Volume,Total Surface Area,STL_file_name,shape_name
5,7,9,0.3,0.5,7,10,13,1,39.17142516,0.09,191.6100108,315,1551.219987,structure_SQUARE_cube_5.00x7.00x9.00_holes7x10x13_pore0.300_thick_0.3166666666666667x0.3333333333333333x0.3416666666666666_outthick_0.5.stl,SQUARE
5,7,9,0.3,0.5,7,10,13,2,31.95256678,0.070685835,214.3494146,315,1356.834978,structure_CIRCLE_cube_5.00x7.00x9.00_holes7x10x13_pore0.300_thick_0.3166666666666667x0.3333333333333333x0.3416666666666666_outthick_0.5.stl,CIRCLE
5,7,9,0.3,0.5,7,10,13,3,14.79879091,0.058456715,268.3838086,315,1386.560218,structure_TRI_cube_5.00x7.00x9.00_holes7x10x13_pore0.300_thick_0.3166666666666667x0.3333333333333333x0.3416666666666666_outthick_0.5.stl,TRI
5,7,9,0.3,0.5,7,10,13,4,21.53571204,0.05914475,247.1625071,315,1365.230021,structure_PENTAGON_cube_5.00x7.00x9.00_holes7x10x13_pore0.300_thick_0.3166666666666667x0.3333333333333333x0.3416666666666666_outthick_0.5.stl,PENTAGON
5,7,9,0.3,0.5,7,10,13,5,25.28852455,0.045,235.3411477,315,1379.051661,structure_DIAMOND_cube_5.00x7.00x9.00_holes7x10x13_pore0.300_thick_0.3166666666666667x0.3333333333333333x0.3416666666666666_outthick_0.5.stl,DIAMOND
5,7,9,0.3,0.5,7,10,13,6,27.27050136,0.038971143,229.0979207,315,1373.151913,structure_HEXAGON_cube_5.00x7.00x9.00_holes7x10x13_pore0.300_thick_0.3166666666666667x0.3333333333333333x0.3416666666666666_outthick_0.5.stl,HEXAGON
5,7,9,0.3,1,5,8,12,1,27.77142815,0.09,227.5200013,315,1244.319998,structure_SQUARE_cube_5.00x7.00x9.00_holes5x8x12_pore0.300_thick_0.37500000000000006x0.3714285714285715x0.30909090909090914_outthick_1.0.stl,SQUARE
5,7,9,0.3,1,5,8,12,2,22.43229964,0.070685835,244.3382561,315,1079.282709,structure_CIRCLE_cube_5.00x7.00x9.00_holes5x8x12_pore0.300_thick_0.37500000000000006x0.3714285714285715x0.30909090909090914_outthick_1.0.stl,CIRCLE
5,7,9,0.3,1,5,8,12,3,10.11485859,0.058456715,283.1381954,315,1057.978388,structure_TRI_cube_5.00x7.00x9.00_holes5x8x12_pore0.300_thick_0.37500000000000006x0.3714285714285715x0.30909090909090914_outthick_1.0.stl,TRI
5,7,9,0.3,1,5,8,12,4,14.91428526,0.05914475,268.0200014,315,1062.582351,structure_PENTAGON_cube_5.00x7.00x9.00_holes5x8x12_pore0.300_thick_0.37500000000000006x0.3714285714285715x0.30909090909090914_outthick_1.0.stl,PENTAGON
5,7,9,0.3,1,5,8,12,5,17.56500801,0.045,259.6702248,315,1077.399368,structure_DIAMOND_cube_5.00x7.00x9.00_holes5x8x12_pore0.300_thick_0.37500000000000006x0.3714285714285715x0.30909090909090914_outthick_1.0.stl,DIAMOND
5,7,9,0.3,1,5,8,12,6,19.00224632,0.038971143,255.1429241,315,1078.424972,structure_HEXAGON_cube_5.00x7.00x9.00_holes5x8x12_pore0.300_thick_0.37500000000000006x0.3714285714285715x0.30909090909090914_outthick_1.0.stl,HEXAGON
5,7,9,0.3,0.5,5,8,10,1,24.8571423,0.09,236.7000018,315,1155.399994,structure_SQUARE_cube_5.00x7.00x9.00_holes5x8x10_pore0.300_thick_0.625x0.5142857142857142x0.5555555555555556_outthick_0.5.stl,SQUARE
5,7,9,0.3,0.5,5,8,10,2,20.03645507,0.070685835,251.8851665,315,1002.637181,structure_CIRCLE_cube_5.00x7.00x9.00_holes5x8x10_pore0.300_thick_0.625x0.5142857142857142x0.5555555555555556_outthick_0.5.stl,CIRCLE
5,7,9,0.3,0.5,5,8,10,3,8.985779855,0.058456715,286.6947935,315,975.6909975,structure_TRI_cube_5.00x7.00x9.00_holes5x8x10_pore0.300_thick_0.625x0.5142857142857142x0.5555555555555556_outthick_0.5.stl,TRI
5,7,9,0.3,0.5,5,8,10,4,13.28571372,0.05914475,273.1500018,315,983.4636525,structure_PENTAGON_cube_5.00x7.00x9.00_holes5x8x10_pore0.300_thick_0.625x0.5142857142857142x0.5555555555555556_outthick_0.5.stl,PENTAGON
5,7,9,0.3,0.5,5,8,10,5,15.65649619,0.045,265.682037,315,997.6868578,structure_DIAMOND_cube_5.00x7.00x9.00_holes5x8x10_pore0.300_thick_0.625x0.5142857142857142x0.5555555555555556_outthick_0.5.stl,DIAMOND
5,7,9,0.3,0.5,5,8,10,6,16.94866709,0.038971143,261.6116987,315,999.5747237,structure_HEXAGON_cube_5.00x7.00x9.00_holes5x8x10_pore0.300_thick_0.625x0.5142857142857142x0.5555555555555556_outthick_0.5.stl,HEXAGON
5,7,9,0.3,1,4,6,9,1,17.38285557,0.09,260.2440049,315,917.7999812,structure_SQUARE_cube_5.00x7.00x9.00_holes4x6x9_pore0.300_thick_0.5999999999999999x0.6399999999999999x0.5375000000000001_outthick_1.0.stl,SQUARE
5,7,9,0.3,1,4,6,9,2,13.92690663,0.070685835,271.1302441,315,800.4371073,structure_CIRCLE_cube_5.00x7.00x9.00_holes4x6x9_pore0.300_thick_0.5999999999999999x0.6399999999999999x0.5375000000000001_outthick_1.0.stl,CIRCLE
5,7,9,0.3,1,4,6,9,3,6.13836856,0.058456715,295.664139,315,765.1633891,structure_TRI_cube_5.00x7.00x9.00_holes4x6x9_pore0.300_thick_0.5999999999999999x0.6399999999999999x0.5375000000000001_outthick_1.0.stl,TRI
5,7,9,0.3,1,4,6,9,4,9.154284794,0.05914475,286.1640029,315,778.2383506,structure_PENTAGON_cube_5.00x7.00x9.00_holes4x6x9_pore0.300_thick_0.5999999999999999x0.6399999999999999x0.5375000000000001_outthick_1.0.stl,PENTAGON
5,7,9,0.3,1,4,6,9,5,10.80837208,0.045,280.953628,315,790.1361805,structure_DIAMOND_cube_5.00x7.00x9.00_holes4x6x9_pore0.300_thick_0.5999999999999999x0.6399999999999999x0.5375000000000001_outthick_1.0.stl,DIAMOND
5,7,9,0.3,1,4,6,9,6,11.72437512,0.038971143,278.0682184,315,793.4748565,structure_HEXAGON_cube_5.00x7.00x9.00_holes4x6x9_pore0.300_thick_0.5999999999999999x0.6399999999999999x0.5375000000000001_outthick_1.0.stl,HEXAGON
5,7,9,0.3,0.5,4,6,8,1,16.1371432,0.09,264.1679989,315,875.9200044,structure_SQUARE_cube_5.00x7.00x9.00_holes4x6x8_pore0.300_thick_0.9333333333333331x0.8400000000000001x0.7999999999999998_outthick_0.5.stl,SQUARE
5,7,9,0.3,0.5,4,6,8,2,12.91622645,0.070685835,274.3138867,315,765.5009661,structure_CIRCLE_cube_5.00x7.00x9.00_holes4x6x8_pore0.300_thick_0.9333333333333331x0.8400000000000001x0.7999999999999998_outthick_0.5.stl,CIRCLE
5,7,9,0.3,0.5,4,6,8,3,5.679019332,0.058456715,297.1110891,315,730.4732552,structure_TRI_cube_5.00x7.00x9.00_holes4x6x8_pore0.300_thick_0.9333333333333331x0.8400000000000001x0.7999999999999998_outthick_0.5.stl,TRI
5,7,9,0.3,0.5,4,6,8,4,8.480000082,0.05914475,288.2879997,315,743.6698996,structure_PENTAGON_cube_5.00x7.00x9.00_holes4x6x8_pore0.300_thick_0.9333333333333331x0.8400000000000001x0.7999999999999998_outthick_0.5.stl,PENTAGON
5,7,9,0.3,0.5,4,6,8,5,10.01503794,0.045,283.4526305,315,754.9960045,structure_DIAMOND_cube_5.00x7.00x9.00_holes4x6x8_pore0.300_thick_0.9333333333333331x0.8400000000000001x0.7999999999999998_outthick_0.5.stl,DIAMOND
5,7,9,0.3,0.5,4,6,8,6,10.86705031,0.038971143,280.7687915,315,758.376976,structure_HEXAGON_cube_5.00x7.00x9.00_holes4x6x8_pore0.300_thick_0.9333333333333331x0.8400000000000001x0.7999999999999998_outthick_0.5.stl,HEXAGON
5,7,9,0.3,1,3,5,7,1,11.25714369,0.09,279.5399974,315,708.2200124,structure_SQUARE_cube_5.00x7.00x9.00_holes3x5x7_pore0.300_thick_1.05x0.875x0.8166666666666667_outthick_1.0.stl,SQUARE
5,7,9,0.3,1,3,5,7,2,8.971896435,0.070685835,286.7385262,315,626.4365198,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x5x7_pore0.300_thick_1.05x0.875x0.8166666666666667_outthick_1.0.stl,CIRCLE
5,7,9,0.3,1,3,5,7,3,3.895575857,0.058456715,302.7289361,315,594.5940036,structure_TRI_cube_5.00x7.00x9.00_holes3x5x7_pore0.300_thick_1.05x0.875x0.8166666666666667_outthick_1.0.stl,TRI
5,7,9,0.3,1,3,5,7,4,5.853571828,0.05914475,296.5612487,315,607.247941,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x5x7_pore0.300_thick_1.05x0.875x0.8166666666666667_outthick_1.0.stl,PENTAGON
5,7,9,0.3,1,3,5,7,5,6.922664634,0.045,293.1936064,315,616.0237301,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x5x7_pore0.300_thick_1.05x0.875x0.8166666666666667_outthick_1.0.stl,DIAMOND
5,7,9,0.3,1,3,5,7,6,7.522642464,0.038971143,291.3036762,315,619.2922772,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x5x7_pore0.300_thick_1.05x0.875x0.8166666666666667_outthick_1.0.stl,HEXAGON
5,7,9,0.3,0.5,4,5,7,1,13.34285547,0.09,272.9700053,315,781.0599769,structure_SQUARE_cube_5.00x7.00x9.00_holes4x5x7_pore0.300_thick_0.9333333333333331x1.125x0.9833333333333334_outthick_0.5.stl,SQUARE
5,7,9,0.3,0.5,4,5,7,2,10.65447875,0.070685835,281.4383919,315,686.5974524,structure_CIRCLE_cube_5.00x7.00x9.00_holes4x5x7_pore0.300_thick_0.9333333333333331x1.125x0.9833333333333334_outthick_0.5.stl,CIRCLE
5,7,9,0.3,0.5,4,5,7,3,4.652834607,0.058456715,300.343571,315,652.6743115,structure_TRI_cube_5.00x7.00x9.00_holes4x5x7_pore0.300_thick_0.9333333333333331x1.125x0.9833333333333334_outthick_0.5.stl,TRI
5,7,9,0.3,0.5,4,5,7,4,6.971427621,0.05914475,293.040003,315,665.8830791,structure_PENTAGON_cube_5.00x7.00x9.00_holes4x5x7_pore0.300_thick_0.9333333333333331x1.125x0.9833333333333334_outthick_0.5.stl,PENTAGON
5,7,9,0.3,0.5,4,5,7,5,8.239535249,0.045,289.045464,315,675.8486849,structure_DIAMOND_cube_5.00x7.00x9.00_holes4x5x7_pore0.300_thick_0.9333333333333331x1.125x0.9833333333333334_outthick_0.5.stl,DIAMOND
5,7,9,0.3,0.5,4,5,7,6,8.94765714,0.038971143,286.81488,315,679.2536701,structure_HEXAGON_cube_5.00x7.00x9.00_holes4x5x7_pore0.300_thick_0.9333333333333331x1.125x0.9833333333333334_outthick_0.5.stl,HEXAGON
5,7,9,0.3,1,3,4,6,1,8.87999941,0.09,287.0280019,315,623.3199911,structure_SQUARE_cube_5.00x7.00x9.00_holes3x4x6_pore0.300_thick_1.05x1.2666666666666666x1.04_outthick_1.0.stl,SQUARE
5,7,9,0.3,1,3,4,6,2,7.062766512,0.070685835,292.7522855,315,556.9690581,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x4x6_pore0.300_thick_1.05x1.2666666666666666x1.04_outthick_1.0.stl,CIRCLE
5,7,9,0.3,1,3,4,6,3,3.048237859,0.058456715,305.3980507,315,528.963486,structure_TRI_cube_5.00x7.00x9.00_holes3x4x6_pore0.300_thick_1.05x1.2666666666666666x1.04_outthick_1.0.stl,TRI
5,7,9,0.3,1,3,4,6,4,4.594285376,0.05914475,300.5280011,315,540.280488,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x4x6_pore0.300_thick_1.05x1.2666666666666666x1.04_outthick_1.0.stl,PENTAGON
5,7,9,0.3,1,3,4,6,5,5.436971515,0.045,297.8735397,315,547.5547112,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x4x6_pore0.300_thick_1.05x1.2666666666666666x1.04_outthick_1.0.stl,DIAMOND
5,7,9,0.3,1,3,4,6,6,5.912355067,0.038971143,296.3760815,315,550.4876652,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x4x6_pore0.300_thick_1.05x1.2666666666666666x1.04_outthick_1.0.stl,HEXAGON
5,7,9,0.3,0.5,3,5,6,1,10.19999913,0.09,282.8700028,315,670.6599874,structure_SQUARE_cube_5.00x7.00x9.00_holes3x5x6_pore0.300_thick_1.55x1.125x1.24_outthick_0.5.stl,SQUARE
5,7,9,0.3,0.5,3,5,6,2,8.121738505,0.070685835,289.4165237,315,595.6630775,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x5x6_pore0.300_thick_1.55x1.125x1.24_outthick_0.5.stl,CIRCLE
5,7,9,0.3,0.5,3,5,6,3,3.518013922,0.058456715,303.9182561,315,565.4156003,structure_TRI_cube_5.00x7.00x9.00_holes3x5x6_pore0.300_thick_1.55x1.125x1.24_outthick_0.5.stl,TRI
5,7,9,0.3,0.5,3,5,6,4,5.292856651,0.05914475,298.3275015,315,577.5269717,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x5x6_pore0.300_thick_1.55x1.125x1.24_outthick_0.5.stl,PENTAGON
5,7,9,0.3,0.5,3,5,6,5,6.261244371,0.045,295.2770802,315,585.6519905,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x5x6_pore0.300_thick_1.55x1.125x1.24_outthick_0.5.stl,DIAMOND
5,7,9,0.3,0.5,3,5,6,6,6.805877089,0.038971143,293.5614872,315,588.7857001,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x5x6_pore0.300_thick_1.55x1.125x1.24_outthick_0.5.stl,HEXAGON
5,7,9,0.3,1,2,4,5,1,6.228570806,0.09,295.380002,315,526.3599901,structure_SQUARE_cube_5.00x7.00x9.00_holes2x4x5_pore0.300_thick_2.4x1.2666666666666666x1.375_outthick_1.0.stl,SQUARE
5,7,9,0.3,1,2,4,5,2,4.939658384,0.070685835,299.4400761,315,478.1180173,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x4x5_pore0.300_thick_2.4x1.2666666666666666x1.375_outthick_1.0.stl,CIRCLE
5,7,9,0.3,1,2,4,5,3,2.1141062,0.058456715,308.3405655,315,455.845893,structure_TRI_cube_5.00x7.00x9.00_holes2x4x5_pore0.300_thick_2.4x1.2666666666666666x1.375_outthick_1.0.stl,TRI
5,7,9,0.3,1,2,4,5,4,3.199999651,0.05914475,304.9200011,315,465.0135435,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x4x5_pore0.300_thick_2.4x1.2666666666666666x1.375_outthick_1.0.stl,PENTAGON
5,7,9,0.3,1,2,4,5,5,3.790442506,0.045,303.0601061,315,470.4216163,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x4x5_pore0.300_thick_2.4x1.2666666666666666x1.375_outthick_1.0.stl,DIAMOND
5,7,9,0.3,1,2,4,5,6,4.125923296,0.038971143,302.0033416,315,472.8022796,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x4x5_pore0.300_thick_2.4x1.2666666666666666x1.375_outthick_1.0.stl,HEXAGON
5,7,9,0.3,0.5,3,4,5,1,7.914285144,0.09,290.0700018,315,588.339991,structure_SQUARE_cube_5.00x7.00x9.00_holes3x4x5_pore0.300_thick_1.55x1.5999999999999999x1.625_outthick_0.5.stl,SQUARE
5,7,9,0.3,0.5,3,4,5,2,6.28856138,0.070685835,295.1910317,315,528.4784783,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x4x5_pore0.300_thick_1.55x1.5999999999999999x1.625_outthick_0.5.stl,CIRCLE
5,7,9,0.3,0.5,3,4,5,3,2.70721712,0.058456715,306.4722661,315,502.3822651,structure_TRI_cube_5.00x7.00x9.00_holes3x4x5_pore0.300_thick_1.55x1.5999999999999999x1.625_outthick_0.5.stl,TRI
5,7,9,0.3,0.5,3,4,5,4,4.085713945,0.05914475,302.1300011,315,512.9939138,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x4x5_pore0.300_thick_1.55x1.5999999999999999x1.625_outthick_0.5.stl,PENTAGON
5,7,9,0.3,0.5,3,4,5,5,4.836506552,0.045,299.7650044,315,519.6184776,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x4x5_pore0.300_thick_1.55x1.5999999999999999x1.625_outthick_0.5.stl,DIAMOND
5,7,9,0.3,0.5,3,4,5,6,5.261000591,0.038971143,298.4278481,315,522.3725549,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x4x5_pore0.300_thick_1.55x1.5999999999999999x1.625_outthick_0.5.stl,HEXAGON
5,7,9,0.3,1,2,3,5,1,5.17142794,0.09,298.710002,315,486.8199897,structure_SQUARE_cube_5.00x7.00x9.00_holes2x3x5_pore0.300_thick_2.4x2.05x1.375_outthick_1.0.stl,SQUARE
5,7,9,0.3,1,2,3,5,2,4.096973761,0.070685835,302.0945327,315,446.2227529,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x3x5_pore0.300_thick_2.4x2.05x1.375_outthick_1.0.stl,CIRCLE
5,7,9,0.3,1,2,3,5,3,1.747959322,0.058456715,309.4939281,315,426.8781744,structure_TRI_cube_5.00x7.00x9.00_holes2x3x5_pore0.300_thick_2.4x2.05x1.375_outthick_1.0.stl,TRI
5,7,9,0.3,1,2,3,5,4,2.649999649,0.05914475,306.6525011,315,434.8843982,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x3x5_pore0.300_thick_2.4x2.05x1.375_outthick_1.0.stl,PENTAGON
5,7,9,0.3,1,2,3,5,5,3.140036924,0.045,305.1088837,315,439.4780866,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x3x5_pore0.300_thick_2.4x2.05x1.375_outthick_1.0.stl,DIAMOND
5,7,9,0.3,1,2,3,5,6,3.419201831,0.038971143,304.2295142,315,441.5594221,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x3x5_pore0.300_thick_2.4x2.05x1.375_outthick_1.0.stl,HEXAGON
5,7,9,0.3,0.5,3,4,5,1,7.914285144,0.09,290.0700018,315,588.339991,structure_SQUARE_cube_5.00x7.00x9.00_holes3x4x5_pore0.300_thick_1.55x1.5999999999999999x1.625_outthick_0.5.stl,SQUARE
5,7,9,0.3,0.5,3,4,5,2,6.28856138,0.070685835,295.1910317,315,528.4784783,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x4x5_pore0.300_thick_1.55x1.5999999999999999x1.625_outthick_0.5.stl,CIRCLE
5,7,9,0.3,0.5,3,4,5,3,2.70721712,0.058456715,306.4722661,315,502.3822651,structure_TRI_cube_5.00x7.00x9.00_holes3x4x5_pore0.300_thick_1.55x1.5999999999999999x1.625_outthick_0.5.stl,TRI
5,7,9,0.3,0.5,3,4,5,4,4.085713945,0.05914475,302.1300011,315,512.9939138,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x4x5_pore0.300_thick_1.55x1.5999999999999999x1.625_outthick_0.5.stl,PENTAGON
5,7,9,0.3,0.5,3,4,5,5,4.836506552,0.045,299.7650044,315,519.6184776,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x4x5_pore0.300_thick_1.55x1.5999999999999999x1.625_outthick_0.5.stl,DIAMOND
5,7,9,0.3,0.5,3,4,5,6,5.261000591,0.038971143,298.4278481,315,522.3725549,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x4x5_pore0.300_thick_1.55x1.5999999999999999x1.625_outthick_0.5.stl,HEXAGON
5,7,9,0.3,1,2,3,4,1,4.445713415,0.09,300.9960027,315,459.3999853,structure_SQUARE_cube_5.00x7.00x9.00_holes2x3x4_pore0.300_thick_2.4x2.05x1.9333333333333333_outthick_1.0.stl,SQUARE
5,7,9,0.3,1,2,3,4,2,3.519637471,0.070685835,303.913142,315,424.1836999,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x3x4_pore0.300_thick_2.4x2.05x1.9333333333333333_outthick_1.0.stl,CIRCLE
5,7,9,0.3,1,2,3,4,3,1.498578943,0.058456715,310.2794763,315,407.0501539,structure_TRI_cube_5.00x7.00x9.00_holes2x3x4_pore0.300_thick_2.4x2.05x1.9333333333333333_outthick_1.0.stl,TRI
5,7,9,0.3,1,2,3,4,4,2.274285252,0.05914475,307.8360015,315,414.163617,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.300_thick_2.4x2.05x1.9333333333333333_outthick_1.0.stl,PENTAGON
5,7,9,0.3,1,2,3,4,5,2.695447454,0.045,306.5093405,315,418.1761955,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x3x4_pore0.300_thick_2.4x2.05x1.9333333333333333_outthick_1.0.stl,DIAMOND
5,7,9,0.3,1,2,3,4,6,2.935784351,0.038971143,305.7522793,315,420.0272366,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.300_thick_2.4x2.05x1.9333333333333333_outthick_1.0.stl,HEXAGON
5,7,9,0.4,0.5,6,9,11,1,49.15809747,0.16,160.151993,315,1384.239996,structure_SQUARE_cube_5.00x7.00x9.00_holes6x9x11_pore0.400_thick_0.31999999999999995x0.29999999999999993x0.36_outthick_0.5.stl,SQUARE
5,7,9,0.4,0.5,6,9,11,2,40.47768745,0.125663706,187.4952845,315,1238.015512,structure_CIRCLE_cube_5.00x7.00x9.00_holes6x9x11_pore0.400_thick_0.31999999999999995x0.29999999999999993x0.36_outthick_0.5.stl,CIRCLE
5,7,9,0.4,0.5,6,9,11,3,19.17897697,0.103923048,254.5862226,315,1325.849304,structure_TRI_cube_5.00x7.00x9.00_holes6x9x11_pore0.400_thick_0.31999999999999995x0.29999999999999993x0.36_outthick_0.5.stl,TRI
5,7,9,0.4,0.5,6,9,11,4,27.59619188,0.105146222,228.0719956,315,1278.697289,structure_PENTAGON_cube_5.00x7.00x9.00_holes6x9x11_pore0.400_thick_0.31999999999999995x0.29999999999999993x0.36_outthick_0.5.stl,PENTAGON
5,7,9,0.4,0.5,6,9,11,5,32.32173546,0.08,213.1865333,315,1283.895197,structure_DIAMOND_cube_5.00x7.00x9.00_holes6x9x11_pore0.400_thick_0.31999999999999995x0.29999999999999993x0.36_outthick_0.5.stl,DIAMOND
5,7,9,0.4,0.5,6,9,11,6,34.75736955,0.069282032,205.5142859,315,1271.029752,structure_HEXAGON_cube_5.00x7.00x9.00_holes6x9x11_pore0.400_thick_0.31999999999999995x0.29999999999999993x0.36_outthick_0.5.stl,HEXAGON
5,7,9,0.4,1,4,7,10,1,33.42222366,0.16,209.7199955,315,1115.440009,structure_SQUARE_cube_5.00x7.00x9.00_holes4x7x10_pore0.400_thick_0.4666666666666667x0.3666666666666666x0.33333333333333337_outthick_1.0.stl,SQUARE
5,7,9,0.4,1,4,7,10,2,27.12636132,0.125663706,229.5519618,315,979.5735203,structure_CIRCLE_cube_5.00x7.00x9.00_holes4x7x10_pore0.400_thick_0.4666666666666667x0.3666666666666666x0.33333333333333337_outthick_1.0.stl,CIRCLE
5,7,9,0.4,1,4,7,10,3,12.36939822,0.103923048,276.0363956,315,982.266102,structure_TRI_cube_5.00x7.00x9.00_holes4x7x10_pore0.400_thick_0.4666666666666667x0.3666666666666666x0.33333333333333337_outthick_1.0.stl,TRI
5,7,9,0.4,1,4,7,10,4,18.13333413,0.105146222,257.8799975,315,976.6836467,structure_PENTAGON_cube_5.00x7.00x9.00_holes4x7x10_pore0.400_thick_0.4666666666666667x0.3666666666666666x0.33333333333333337_outthick_1.0.stl,PENTAGON
5,7,9,0.4,1,4,7,10,5,21.32857515,0.08,247.8149883,315,987.0028619,structure_DIAMOND_cube_5.00x7.00x9.00_holes4x7x10_pore0.400_thick_0.4666666666666667x0.3666666666666666x0.33333333333333337_outthick_1.0.stl,DIAMOND
5,7,9,0.4,1,4,7,10,6,23.04155138,0.069282032,242.4191131,315,985.2550457,structure_HEXAGON_cube_5.00x7.00x9.00_holes4x7x10_pore0.400_thick_0.4666666666666667x0.3666666666666666x0.33333333333333337_outthick_1.0.stl,HEXAGON
5,7,9,0.4,0.5,5,7,9,1,35.19999872,0.16,204.120004,315,1147.439996,structure_SQUARE_cube_5.00x7.00x9.00_holes5x7x9_pore0.400_thick_0.5x0.5333333333333333x0.55_outthick_0.5.stl,SQUARE
5,7,9,0.4,0.5,5,7,9,2,28.63223423,0.125663706,224.8084622,315,1009.973165,structure_CIRCLE_cube_5.00x7.00x9.00_holes5x7x9_pore0.400_thick_0.5x0.5333333333333333x0.55_outthick_0.5.stl,CIRCLE
5,7,9,0.4,0.5,5,7,9,3,13.13614972,0.103923048,273.6211284,315,1021.468764,structure_TRI_cube_5.00x7.00x9.00_holes5x7x9_pore0.400_thick_0.5x0.5333333333333333x0.55_outthick_0.5.stl,TRI
5,7,9,0.4,0.5,5,7,9,4,19.19999931,0.105146222,254.5200022,315,1011.521805,structure_PENTAGON_cube_5.00x7.00x9.00_holes5x7x9_pore0.400_thick_0.5x0.5333333333333333x0.55_outthick_0.5.stl,PENTAGON
5,7,9,0.4,0.5,5,7,9,5,22.56806098,0.08,243.9106079,315,1021.412597,structure_DIAMOND_cube_5.00x7.00x9.00_holes5x7x9_pore0.400_thick_0.5x0.5333333333333333x0.55_outthick_0.5.stl,DIAMOND
5,7,9,0.4,0.5,5,7,9,6,24.36289852,0.069282032,238.2568697,315,1018.508031,structure_HEXAGON_cube_5.00x7.00x9.00_holes5x7x9_pore0.400_thick_0.5x0.5333333333333333x0.55_outthick_0.5.stl,HEXAGON
5,7,9,0.4,1,3,6,8,1,23.10095608,0.16,242.2319883,315,892.7200303,structure_SQUARE_cube_5.00x7.00x9.00_holes3x6x8_pore0.400_thick_0.8999999999999998x0.5199999999999999x0.5428571428571428_outthick_1.0.stl,SQUARE
5,7,9,0.4,1,3,6,8,2,18.59119845,0.125663706,256.4377249,315,784.1600057,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x6x8_pore0.400_thick_0.8999999999999998x0.5199999999999999x0.5428571428571428_outthick_1.0.stl,CIRCLE
5,7,9,0.4,1,3,6,8,3,8.281506749,0.103923048,288.9132537,315,763.0686316,structure_TRI_cube_5.00x7.00x9.00_holes3x6x8_pore0.400_thick_0.8999999999999998x0.5199999999999999x0.5428571428571428_outthick_1.0.stl,TRI
5,7,9,0.4,1,3,6,8,4,12.28190672,0.105146222,276.3119938,315,769.8557574,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x6x8_pore0.400_thick_0.8999999999999998x0.5199999999999999x0.5428571428571428_outthick_1.0.stl,PENTAGON
5,7,9,0.4,1,3,6,8,5,14.48336179,0.08,269.3774104,315,779.7327157,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x6x8_pore0.400_thick_0.8999999999999998x0.5199999999999999x0.5428571428571428_outthick_1.0.stl,DIAMOND
5,7,9,0.4,1,3,6,8,6,15.69014492,0.069282032,265.5760435,315,781.3418686,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x6x8_pore0.400_thick_0.8999999999999998x0.5199999999999999x0.5428571428571428_outthick_1.0.stl,HEXAGON
5,7,9,0.4,0.5,4,6,7,1,24.76698607,0.16,236.9839939,315,928.5600126,structure_SQUARE_cube_5.00x7.00x9.00_holes4x6x7_pore0.400_thick_0.7999999999999999x0.7200000000000001x0.8666666666666666_outthick_0.5.stl,SQUARE
5,7,9,0.4,0.5,4,6,7,2,19.97467816,0.125663706,252.0797638,315,815.9184056,structure_CIRCLE_cube_5.00x7.00x9.00_holes4x6x7_pore0.400_thick_0.7999999999999999x0.7200000000000001x0.8666666666666666_outthick_0.5.stl,CIRCLE
